,sents,tokens,token_count
3211,"I would up
heart, were it not like lead.","['I', 'would', 'up', 'heart', ',', 'were', 'it', 'not', 'like', 'lead', '.']",11
3212,"But my whole clock's run down; my
heart the all-controlling weight, I have no key to lift again.","['But', 'my', 'whole', 'clock', ""'s"", 'run', 'down', ';', 'my', 'heart', 'the', 'all-controlling', 'weight', ',', 'I', 'have', 'no', 'key', 'to', 'lift', 'again', '.']",22
3213,[A BURST OF REVELRY FROM THE FORECASTLE.],"['[', 'A', 'BURST', 'OF', 'REVELRY', 'FROM', 'THE', 'FORECASTLE', '.', ']']",10
3214,"Oh, God!","['Oh', ',', 'God', '!']",4
3215,"to sail with such a heathen crew that have small touch of
human mothers in them!","['to', 'sail', 'with', 'such', 'a', 'heathen', 'crew', 'that', 'have', 'small', 'touch', 'of', 'human', 'mothers', 'in', 'them', '!']",17
3216,Whelped somewhere by the sharkish sea.,"['Whelped', 'somewhere', 'by', 'the', 'sharkish', 'sea', '.']",7
3217,"The
white whale is their demigorgon.","['The', 'white', 'whale', 'is', 'their', 'demigorgon', '.']",7
3218,Hark!,"['Hark', '!']",2
3219,the infernal orgies!,"['the', 'infernal', 'orgies', '!']",4
3220,"that
revelry is forward!","['that', 'revelry', 'is', 'forward', '!']",5
3221,mark the unfaltering silence aft!,"['mark', 'the', 'unfaltering', 'silence', 'aft', '!']",6
3222,"Methinks it
pictures life.","['Methinks', 'it', 'pictures', 'life', '.']",5
3223,"Foremost through the sparkling sea shoots on the gay,
embattled, bantering bow, but only to drag dark Ahab after it, where
he broods within his sternward cabin, builded over the dead water of
the wake, and further on, hunted by its wolfish gurglings.","['Foremost', 'through', 'the', 'sparkling', 'sea', 'shoots', 'on', 'the', 'gay', ',', 'embattled', ',', 'bantering', 'bow', ',', 'but', 'only', 'to', 'drag', 'dark', 'Ahab', 'after', 'it', ',', 'where', 'he', 'broods', 'within', 'his', 'sternward', 'cabin', ',', 'builded', 'over', 'the', 'dead', 'water', 'of', 'the', 'wake', ',', 'and', 'further', 'on', ',', 'hunted', 'by', 'its', 'wolfish', 'gurglings', '.']",51
3224,"The long
howl thrills me through!","['The', 'long', 'howl', 'thrills', 'me', 'through', '!']",7
3225,Peace!,"['Peace', '!']",2
3226,"ye revellers, and set the watch!","['ye', 'revellers', ',', 'and', 'set', 'the', 'watch', '!']",8
3227,"Oh, life!","['Oh', ',', 'life', '!']",4
3228,"'tis in an hour like this, with soul beat down and held to
knowledge,--as wild, untutored things are forced to feed--Oh, life!","[""'t"", 'is', 'in', 'an', 'hour', 'like', 'this', ',', 'with', 'soul', 'beat', 'down', 'and', 'held', 'to', 'knowledge', ',', '--', 'as', 'wild', ',', 'untutored', 'things', 'are', 'forced', 'to', 'feed', '--', 'Oh', ',', 'life', '!']",32
3229,'tis now that I do feel the latent horror in thee!,"[""'t"", 'is', 'now', 'that', 'I', 'do', 'feel', 'the', 'latent', 'horror', 'in', 'thee', '!']",13
3230,but 'tis not me!,"['but', ""'t"", 'is', 'not', 'me', '!']",6
3231,that horror's out of me!,"['that', 'horror', ""'s"", 'out', 'of', 'me', '!']",7
3232,"and with the soft feeling of the human in
me, yet will I try to fight ye, ye grim, phantom futures!","['and', 'with', 'the', 'soft', 'feeling', 'of', 'the', 'human', 'in', 'me', ',', 'yet', 'will', 'I', 'try', 'to', 'fight', 'ye', ',', 'ye', 'grim', ',', 'phantom', 'futures', '!']",25
3233,"Stand by
me, hold me, bind me, O ye blessed influences!","['Stand', 'by', 'me', ',', 'hold', 'me', ',', 'bind', 'me', ',', 'O', 'ye', 'blessed', 'influences', '!']",15
3234,"CHAPTER 39

First Night Watch.","['CHAPTER', '39', 'First', 'Night', 'Watch', '.']",6
3235,Fore-Top.,"['Fore-Top', '.']",2
3236,"(STUBB SOLUS, AND MENDING A BRACE.)","['(', 'STUBB', 'SOLUS', ',', 'AND', 'MENDING', 'A', 'BRACE', '.', ')']",10
3237,Ha!,"['Ha', '!']",2
3238,ha!,"['ha', '!']",2
3239,ha!,"['ha', '!']",2
3240,ha!,"['ha', '!']",2
3241,hem!,"['hem', '!']",2
3242,"clear my throat!--I've been thinking over it
ever since, and that ha, ha's the final consequence.","['clear', 'my', 'throat', '!', '--', 'I', ""'ve"", 'been', 'thinking', 'over', 'it', 'ever', 'since', ',', 'and', 'that', 'ha', ',', 'ha', ""'s"", 'the', 'final', 'consequence', '.']",24
3243,Why so?,"['Why', 'so', '?']",3
3244,"Because a laugh's the wisest, easiest answer to all that's queer; and
come what will, one comfort's always left--that unfailing comfort is,
it's all predestinated.","['Because', 'a', 'laugh', ""'s"", 'the', 'wisest', ',', 'easiest', 'answer', 'to', 'all', 'that', ""'s"", 'queer', ';', 'and', 'come', 'what', 'will', ',', 'one', 'comfort', ""'s"", 'always', 'left', '--', 'that', 'unfailing', 'comfort', 'is', ',', 'it', ""'s"", 'all', 'predestinated', '.']",36
3245,"I heard not all his talk with Starbuck; but
to my poor eye Starbuck then looked something as I the other evening
felt.","['I', 'heard', 'not', 'all', 'his', 'talk', 'with', 'Starbuck', ';', 'but', 'to', 'my', 'poor', 'eye', 'Starbuck', 'then', 'looked', 'something', 'as', 'I', 'the', 'other', 'evening', 'felt', '.']",25
3246,"Be sure the old Mogul has fixed him, too.","['Be', 'sure', 'the', 'old', 'Mogul', 'has', 'fixed', 'him', ',', 'too', '.']",11
3247,"I twigged it, knew
it; had had the gift, might readily have prophesied it--for when I
clapped my eye upon his skull I saw it.","['I', 'twigged', 'it', ',', 'knew', 'it', ';', 'had', 'had', 'the', 'gift', ',', 'might', 'readily', 'have', 'prophesied', 'it', '--', 'for', 'when', 'I', 'clapped', 'my', 'eye', 'upon', 'his', 'skull', 'I', 'saw', 'it', '.']",31
3248,"Well, Stubb, WISE
Stubb--that's my title--well, Stubb, what of it, Stubb?","['Well', ',', 'Stubb', ',', 'WISE', 'Stubb', '--', 'that', ""'s"", 'my', 'title', '--', 'well', ',', 'Stubb', ',', 'what', 'of', 'it', ',', 'Stubb', '?']",22
3249,"Here's a
carcase.","['Here', ""'s"", 'a', 'carcase', '.']",5
3250,"I know not all that may be coming, but be it what it will,
I'll go to it laughing.","['I', 'know', 'not', 'all', 'that', 'may', 'be', 'coming', ',', 'but', 'be', 'it', 'what', 'it', 'will', ',', 'I', ""'ll"", 'go', 'to', 'it', 'laughing', '.']",23
3251,"Such a waggish leering as lurks in all your
horribles!","['Such', 'a', 'waggish', 'leering', 'as', 'lurks', 'in', 'all', 'your', 'horribles', '!']",11
3252,I feel funny.,"['I', 'feel', 'funny', '.']",4
3253,"Fa, la!","['Fa', ',', 'la', '!']",4
3254,"lirra, skirra!","['lirra', ',', 'skirra', '!']",4
3255,"What's my juicy
little pear at home doing now?","['What', ""'s"", 'my', 'juicy', 'little', 'pear', 'at', 'home', 'doing', 'now', '?']",11
3256,"Crying its eyes out?--Giving a party
to the last arrived harpooneers, I dare say, gay as a frigate's
pennant, and so am I--fa, la!","['Crying', 'its', 'eyes', 'out', '?', '--', 'Giving', 'a', 'party', 'to', 'the', 'last', 'arrived', 'harpooneers', ',', 'I', 'dare', 'say', ',', 'gay', 'as', 'a', ""frigate's"", 'pennant', ',', 'and', 'so', 'am', 'I', '--', 'fa', ',', 'la', '!']",34
3257,"lirra, skirra!","['lirra', ',', 'skirra', '!']",4
3258,"Oh--

We'll drink to-night with hearts as light,
To love, as gay and fleeting
As bubbles that swim, on the beaker's brim,
And break on the lips while meeting.","['Oh', '--', 'We', ""'ll"", 'drink', 'to-night', 'with', 'hearts', 'as', 'light', ',', 'To', 'love', ',', 'as', 'gay', 'and', 'fleeting', 'As', 'bubbles', 'that', 'swim', ',', 'on', 'the', 'beaker', ""'s"", 'brim', ',', 'And', 'break', 'on', 'the', 'lips', 'while', 'meeting', '.']",37
3259,A brave stave that--who calls?,"['A', 'brave', 'stave', 'that', '--', 'who', 'calls', '?']",8
3260,Mr. Starbuck?,"['Mr.', 'Starbuck', '?']",3
3261,"Aye, aye, sir--(ASIDE)
he's my superior, he has his too, if I'm not mistaken.--Aye, aye,
sir, just through with this job--coming.","['Aye', ',', 'aye', ',', 'sir', '--', '(', 'ASIDE', ')', 'he', ""'s"", 'my', 'superior', ',', 'he', 'has', 'his', 'too', ',', 'if', 'I', ""'m"", 'not', 'mistaken.', '--', 'Aye', ',', 'aye', ',', 'sir', ',', 'just', 'through', 'with', 'this', 'job', '--', 'coming', '.']",39
3262,"CHAPTER 40

Midnight, Forecastle.","['CHAPTER', '40', 'Midnight', ',', 'Forecastle', '.']",6
3263,HARPOONEERS AND SAILORS.,"['HARPOONEERS', 'AND', 'SAILORS', '.']",4
3264,"(FORESAIL RISES AND DISCOVERS THE WATCH STANDING, LOUNGING, LEANING,
AND LYING IN VARIOUS ATTITUDES, ALL SINGING IN CHORUS.)","['(', 'FORESAIL', 'RISES', 'AND', 'DISCOVERS', 'THE', 'WATCH', 'STANDING', ',', 'LOUNGING', ',', 'LEANING', ',', 'AND', 'LYING', 'IN', 'VARIOUS', 'ATTITUDES', ',', 'ALL', 'SINGING', 'IN', 'CHORUS', '.', ')']",25
3265,"Farewell and adieu to you, Spanish ladies!","['Farewell', 'and', 'adieu', 'to', 'you', ',', 'Spanish', 'ladies', '!']",9
3266,"Farewell and adieu to you, ladies of Spain!","['Farewell', 'and', 'adieu', 'to', 'you', ',', 'ladies', 'of', 'Spain', '!']",10
3267,"Our captain's commanded.--

1ST NANTUCKET SAILOR.","['Our', 'captain', ""'s"", 'commanded.', '--', '1ST', 'NANTUCKET', 'SAILOR', '.']",9
3268,"Oh, boys, don't be sentimental; it's bad for the digestion!","['Oh', ',', 'boys', ',', 'do', ""n't"", 'be', 'sentimental', ';', 'it', ""'s"", 'bad', 'for', 'the', 'digestion', '!']",16
3269,"Take a
tonic, follow me!","['Take', 'a', 'tonic', ',', 'follow', 'me', '!']",7
3270,"(SINGS, AND ALL FOLLOW)

Our captain stood upon the deck,
A spy-glass in his hand,
A viewing of those gallant whales
That blew at every strand.","['(', 'SINGS', ',', 'AND', 'ALL', 'FOLLOW', ')', 'Our', 'captain', 'stood', 'upon', 'the', 'deck', ',', 'A', 'spy-glass', 'in', 'his', 'hand', ',', 'A', 'viewing', 'of', 'those', 'gallant', 'whales', 'That', 'blew', 'at', 'every', 'strand', '.']",32
3271,"Oh, your tubs in your boats, my boys,
And by your braces stand,
And we'll have one of those fine whales,
Hand, boys, over hand!","['Oh', ',', 'your', 'tubs', 'in', 'your', 'boats', ',', 'my', 'boys', ',', 'And', 'by', 'your', 'braces', 'stand', ',', 'And', 'we', ""'ll"", 'have', 'one', 'of', 'those', 'fine', 'whales', ',', 'Hand', ',', 'boys', ',', 'over', 'hand', '!']",34
3272,"So, be cheery, my lads!","['So', ',', 'be', 'cheery', ',', 'my', 'lads', '!']",8
3273,may your hearts never fail!,"['may', 'your', 'hearts', 'never', 'fail', '!']",6
3274,While the bold harpooner is striking the whale!,"['While', 'the', 'bold', 'harpooner', 'is', 'striking', 'the', 'whale', '!']",9
3275,MATE'S VOICE FROM THE QUARTER-DECK.,"['MATE', ""'S"", 'VOICE', 'FROM', 'THE', 'QUARTER-DECK', '.']",7
3276,"Eight bells there, forward!","['Eight', 'bells', 'there', ',', 'forward', '!']",6
3277,2ND NANTUCKET SAILOR.,"['2ND', 'NANTUCKET', 'SAILOR', '.']",4
3278,Avast the chorus!,"['Avast', 'the', 'chorus', '!']",4
3279,Eight bells there!,"['Eight', 'bells', 'there', '!']",4
3280,"d'ye hear, bell-boy?","['d', ""'ye"", 'hear', ',', 'bell-boy', '?']",6
3281,"Strike
the bell eight, thou Pip!","['Strike', 'the', 'bell', 'eight', ',', 'thou', 'Pip', '!']",8
3282,thou blackling!,"['thou', 'blackling', '!']",3
3283,and let me call the watch.,"['and', 'let', 'me', 'call', 'the', 'watch', '.']",7
3284,I've the sort of mouth for that--the hogshead mouth.,"['I', ""'ve"", 'the', 'sort', 'of', 'mouth', 'for', 'that', '--', 'the', 'hogshead', 'mouth', '.']",13
3285,"So, so,
(THRUSTS HIS HEAD DOWN THE SCUTTLE,) Star-bo-l-e-e-n-s, a-h-o-y!","['So', ',', 'so', ',', '(', 'THRUSTS', 'HIS', 'HEAD', 'DOWN', 'THE', 'SCUTTLE', ',', ')', 'Star-bo-l-e-e-n-s', ',', 'a-h-o-y', '!']",17
3286,Eight bells there below!,"['Eight', 'bells', 'there', 'below', '!']",5
3287,Tumble up!,"['Tumble', 'up', '!']",3
3288,DUTCH SAILOR.,"['DUTCH', 'SAILOR', '.']",3
3289,"Grand snoozing to-night, maty; fat night for that.","['Grand', 'snoozing', 'to-night', ',', 'maty', ';', 'fat', 'night', 'for', 'that', '.']",11
3290,"I mark this in
our old Mogul's wine; it's quite as deadening to some as filliping to
others.","['I', 'mark', 'this', 'in', 'our', 'old', 'Mogul', ""'s"", 'wine', ';', 'it', ""'s"", 'quite', 'as', 'deadening', 'to', 'some', 'as', 'filliping', 'to', 'others', '.']",22
3291,"We sing; they sleep--aye, lie down there, like ground-tier
butts.","['We', 'sing', ';', 'they', 'sleep', '--', 'aye', ',', 'lie', 'down', 'there', ',', 'like', 'ground-tier', 'butts', '.']",16
3292,At 'em again!,"['At', ""'em"", 'again', '!']",4
3293,"There, take this copper-pump, and hail 'em
through it.","['There', ',', 'take', 'this', 'copper-pump', ',', 'and', 'hail', ""'em"", 'through', 'it', '.']",12
3294,Tell 'em to avast dreaming of their lasses.,"['Tell', ""'em"", 'to', 'avast', 'dreaming', 'of', 'their', 'lasses', '.']",9
3295,"Tell 'em
it's the resurrection; they must kiss their last, and come to
judgment.","['Tell', ""'em"", 'it', ""'s"", 'the', 'resurrection', ';', 'they', 'must', 'kiss', 'their', 'last', ',', 'and', 'come', 'to', 'judgment', '.']",18
3296,"That's the way--THAT'S it; thy throat ain't spoiled with
eating Amsterdam butter.","['That', ""'s"", 'the', 'way', '--', 'THAT', ""'S"", 'it', ';', 'thy', 'throat', 'ai', ""n't"", 'spoiled', 'with', 'eating', 'Amsterdam', 'butter', '.']",19
3297,FRENCH SAILOR.,"['FRENCH', 'SAILOR', '.']",3
3298,"Hist, boys!","['Hist', ',', 'boys', '!']",4
3299,"let's have a jig or two before we ride to anchor in
Blanket Bay.","['let', ""'s"", 'have', 'a', 'jig', 'or', 'two', 'before', 'we', 'ride', 'to', 'anchor', 'in', 'Blanket', 'Bay', '.']",16
3300,What say ye?,"['What', 'say', 'ye', '?']",4
3301,There comes the other watch.,"['There', 'comes', 'the', 'other', 'watch', '.']",6
3302,"Stand by
all legs!","['Stand', 'by', 'all', 'legs', '!']",5
3303,Pip!,"['Pip', '!']",2
3304,little Pip!,"['little', 'Pip', '!']",3
3305,hurrah with your tambourine!,"['hurrah', 'with', 'your', 'tambourine', '!']",5
3306,PIP.,"['PIP', '.']",2
3307,"(SULKY AND SLEEPY)
Don't know where it is.","['(', 'SULKY', 'AND', 'SLEEPY', ')', 'Do', ""n't"", 'know', 'where', 'it', 'is', '.']",12
3308,FRENCH SAILOR.,"['FRENCH', 'SAILOR', '.']",3
3309,"Beat thy belly, then, and wag thy ears.","['Beat', 'thy', 'belly', ',', 'then', ',', 'and', 'wag', 'thy', 'ears', '.']",11
3310,"Jig it, men, I say; merry's
the word; hurrah!","['Jig', 'it', ',', 'men', ',', 'I', 'say', ';', ""merry's"", 'the', 'word', ';', 'hurrah', '!']",14
3311,"Damn me, won't you dance?","['Damn', 'me', ',', 'wo', ""n't"", 'you', 'dance', '?']",8
3312,"Form, now, Indian-file,
and gallop into the double-shuffle?","['Form', ',', 'now', ',', 'Indian-file', ',', 'and', 'gallop', 'into', 'the', 'double-shuffle', '?']",12
3313,Throw yourselves!,"['Throw', 'yourselves', '!']",3
3314,Legs!,"['Legs', '!']",2
3315,legs!,"['legs', '!']",2
3316,ICELAND SAILOR.,"['ICELAND', 'SAILOR', '.']",3
3317,"I don't like your floor, maty; it's too springy to my taste.","['I', 'do', ""n't"", 'like', 'your', 'floor', ',', 'maty', ';', 'it', ""'s"", 'too', 'springy', 'to', 'my', 'taste', '.']",17
3318,"I'm
used to ice-floors.","[""I'm"", 'used', 'to', 'ice-floors', '.']",5
3319,"I'm sorry to throw cold water on the subject;
but excuse me.","['I', ""'m"", 'sorry', 'to', 'throw', 'cold', 'water', 'on', 'the', 'subject', ';', 'but', 'excuse', 'me', '.']",15
3320,MALTESE SAILOR.,"['MALTESE', 'SAILOR', '.']",3
3321,Me too; where's your girls?,"['Me', 'too', ';', 'where', ""'s"", 'your', 'girls', '?']",8
3322,"Who but a fool would take his left hand
by his right, and say to himself, how d'ye do?","['Who', 'but', 'a', 'fool', 'would', 'take', 'his', 'left', 'hand', 'by', 'his', 'right', ',', 'and', 'say', 'to', 'himself', ',', 'how', 'd', ""'ye"", 'do', '?']",23
3323,Partners!,"['Partners', '!']",2
3324,"I must
have partners!","['I', 'must', 'have', 'partners', '!']",5
3325,SICILIAN SAILOR.,"['SICILIAN', 'SAILOR', '.']",3
3326,"Aye; girls and a green!--then I'll hop with ye; yea, turn
grasshopper!","['Aye', ';', 'girls', 'and', 'a', 'green', '!', '--', 'then', 'I', ""'ll"", 'hop', 'with', 'ye', ';', 'yea', ',', 'turn', 'grasshopper', '!']",20
3327,LONG-ISLAND SAILOR.,"['LONG-ISLAND', 'SAILOR', '.']",3
3328,"Well, well, ye sulkies, there's plenty more of us.","['Well', ',', 'well', ',', 'ye', 'sulkies', ',', 'there', ""'s"", 'plenty', 'more', 'of', 'us', '.']",14
3329,"Hoe corn when you
may, say I.","['Hoe', 'corn', 'when', 'you', 'may', ',', 'say', 'I', '.']",9
3330,All legs go to harvest soon.,"['All', 'legs', 'go', 'to', 'harvest', 'soon', '.']",7
3331,Ah!,"['Ah', '!']",2
3332,"here comes the music;
now for it!","['here', 'comes', 'the', 'music', ';', 'now', 'for', 'it', '!']",9
3333,AZORE SAILOR.,"['AZORE', 'SAILOR', '.']",3
3334,"(ASCENDING, AND PITCHING THE TAMBOURINE UP THE SCUTTLE.)","['(', 'ASCENDING', ',', 'AND', 'PITCHING', 'THE', 'TAMBOURINE', 'UP', 'THE', 'SCUTTLE', '.', ')']",12
3335,"Here you are, Pip; and there's the windlass-bitts; up you mount!","['Here', 'you', 'are', ',', 'Pip', ';', 'and', 'there', ""'s"", 'the', 'windlass-bitts', ';', 'up', 'you', 'mount', '!']",16
3336,"Now, boys!","['Now', ',', 'boys', '!']",4
3337,"(THE HALF OF THEM DANCE TO THE TAMBOURINE; SOME GO BELOW; SOME SLEEP
OR LIE AMONG THE COILS OF RIGGING.","['(', 'THE', 'HALF', 'OF', 'THEM', 'DANCE', 'TO', 'THE', 'TAMBOURINE', ';', 'SOME', 'GO', 'BELOW', ';', 'SOME', 'SLEEP', 'OR', 'LIE', 'AMONG', 'THE', 'COILS', 'OF', 'RIGGING', '.']",24
3338,OATHS A-PLENTY.),"['OATHS', 'A-PLENTY', '.', ')']",4
3339,AZORE SAILOR.,"['AZORE', 'SAILOR', '.']",3
3340,"(DANCING)
Go it, Pip!","['(', 'DANCING', ')', 'Go', 'it', ',', 'Pip', '!']",8
3341,"Bang it, bell-boy!","['Bang', 'it', ',', 'bell-boy', '!']",5
3342,"Rig it, dig it, stig it, quig it,
bell-boy!","['Rig', 'it', ',', 'dig', 'it', ',', 'stig', 'it', ',', 'quig', 'it', ',', 'bell-boy', '!']",14
3343,Make fire-flies; break the jinglers!,"['Make', 'fire-flies', ';', 'break', 'the', 'jinglers', '!']",7
3344,PIP.,"['PIP', '.']",2
3345,"Jinglers, you say?--there goes another, dropped off; I pound it so.","['Jinglers', ',', 'you', 'say', '?', '--', 'there', 'goes', 'another', ',', 'dropped', 'off', ';', 'I', 'pound', 'it', 'so', '.']",18
3346,CHINA SAILOR.,"['CHINA', 'SAILOR', '.']",3
3347,"Rattle thy teeth, then, and pound away; make a pagoda of thyself.","['Rattle', 'thy', 'teeth', ',', 'then', ',', 'and', 'pound', 'away', ';', 'make', 'a', 'pagoda', 'of', 'thyself', '.']",16
