,sents,tokens,token_count
729,"mind was made up to sail in no other than a Nantucket craft, because","['mind', 'was', 'made', 'up', 'to', 'sail', 'in', 'no', 'other', 'than', 'a', 'Nantucket', 'craft', ',', 'because']",15
730,"there was a fine, boisterous something about everything connected","['there', 'was', 'a', 'fine', ',', 'boisterous', 'something', 'about', 'everything', 'connected']",10
731,"with that famous old island, which amazingly pleased me.  Besides","['with', 'that', 'famous', 'old', 'island', ',', 'which', 'amazingly', 'pleased', 'me', '.', 'Besides']",12
732,though New Bedford has of late been gradually monopolising the,"['though', 'New', 'Bedford', 'has', 'of', 'late', 'been', 'gradually', 'monopolising', 'the']",10
733,"business of whaling, and though in this matter poor old Nantucket is","['business', 'of', 'whaling', ',', 'and', 'though', 'in', 'this', 'matter', 'poor', 'old', 'Nantucket', 'is']",13
734,"now much behind her, yet Nantucket was her great original--the Tyre","['now', 'much', 'behind', 'her', ',', 'yet', 'Nantucket', 'was', 'her', 'great', 'original', '--', 'the', 'Tyre']",14
735,of this Carthage;--the place where the first dead American whale was,"['of', 'this', 'Carthage', ';', '--', 'the', 'place', 'where', 'the', 'first', 'dead', 'American', 'whale', 'was']",14
736,stranded.  Where else but from Nantucket did those aboriginal,"['stranded', '.', 'Where', 'else', 'but', 'from', 'Nantucket', 'did', 'those', 'aboriginal']",10
737,"whalemen, the Red-Men, first sally out in canoes to give chase to the","['whalemen', ',', 'the', 'Red-Men', ',', 'first', 'sally', 'out', 'in', 'canoes', 'to', 'give', 'chase', 'to', 'the']",15
738,"Leviathan?  And where but from Nantucket, too, did that first","['Leviathan', '?', 'And', 'where', 'but', 'from', 'Nantucket', ',', 'too', ',', 'did', 'that', 'first']",13
739,"adventurous little sloop put forth, partly laden with imported","['adventurous', 'little', 'sloop', 'put', 'forth', ',', 'partly', 'laden', 'with', 'imported']",10
740,"cobblestones--so goes the story--to throw at the whales, in order to","['cobblestones', '--', 'so', 'goes', 'the', 'story', '--', 'to', 'throw', 'at', 'the', 'whales', ',', 'in', 'order', 'to']",16
741,discover when they were nigh enough to risk a harpoon from the,"['discover', 'when', 'they', 'were', 'nigh', 'enough', 'to', 'risk', 'a', 'harpoon', 'from', 'the']",12
742,bowsprit?,"['bowsprit', '?']",2
743,,[],0
744,"Now having a night, a day, and still another night following before","['Now', 'having', 'a', 'night', ',', 'a', 'day', ',', 'and', 'still', 'another', 'night', 'following', 'before']",14
745,"me in New Bedford, ere I could embark for my destined port, it","['me', 'in', 'New', 'Bedford', ',', 'ere', 'I', 'could', 'embark', 'for', 'my', 'destined', 'port', ',', 'it']",15
746,became a matter of concernment where I was to eat and sleep,"['became', 'a', 'matter', 'of', 'concernment', 'where', 'I', 'was', 'to', 'eat', 'and', 'sleep']",12
747,"meanwhile.  It was a very dubious-looking, nay, a very dark and","['meanwhile', '.', 'It', 'was', 'a', 'very', 'dubious-looking', ',', 'nay', ',', 'a', 'very', 'dark', 'and']",14
748,"dismal night, bitingly cold and cheerless.  I knew no one in the","['dismal', 'night', ',', 'bitingly', 'cold', 'and', 'cheerless', '.', 'I', 'knew', 'no', 'one', 'in', 'the']",14
749,"place.  With anxious grapnels I had sounded my pocket, and only","['place', '.', 'With', 'anxious', 'grapnels', 'I', 'had', 'sounded', 'my', 'pocket', ',', 'and', 'only']",13
750,"brought up a few pieces of silver,--So, wherever you go, Ishmael,","['brought', 'up', 'a', 'few', 'pieces', 'of', 'silver', ',', '--', 'So', ',', 'wherever', 'you', 'go', ',', 'Ishmael', ',']",17
751,"said I to myself, as I stood in the middle of a dreary street","['said', 'I', 'to', 'myself', ',', 'as', 'I', 'stood', 'in', 'the', 'middle', 'of', 'a', 'dreary', 'street']",15
752,"shouldering my bag, and comparing the gloom towards the north with","['shouldering', 'my', 'bag', ',', 'and', 'comparing', 'the', 'gloom', 'towards', 'the', 'north', 'with']",12
753,the darkness towards the south--wherever in your wisdom you may,"['the', 'darkness', 'towards', 'the', 'south', '--', 'wherever', 'in', 'your', 'wisdom', 'you', 'may']",12
754,"conclude to lodge for the night, my dear Ishmael, be sure to inquire","['conclude', 'to', 'lodge', 'for', 'the', 'night', ',', 'my', 'dear', 'Ishmael', ',', 'be', 'sure', 'to', 'inquire']",15
755,"the price, and don't be too particular.","['the', 'price', ',', 'and', 'do', ""n't"", 'be', 'too', 'particular', '.']",10
756,,[],0
757,"With halting steps I paced the streets, and passed the sign of ""The","['With', 'halting', 'steps', 'I', 'paced', 'the', 'streets', ',', 'and', 'passed', 'the', 'sign', 'of', '``', 'The']",15
758,"Crossed Harpoons""--but it looked too expensive and jolly there.","['Crossed', 'Harpoons', ""''"", '--', 'but', 'it', 'looked', 'too', 'expensive', 'and', 'jolly', 'there', '.']",13
759,"Further on, from the bright red windows of the ""Sword-Fish Inn,""","['Further', 'on', ',', 'from', 'the', 'bright', 'red', 'windows', 'of', 'the', '``', 'Sword-Fish', 'Inn', ',', ""''""]",15
760,"there came such fervent rays, that it seemed to have melted the","['there', 'came', 'such', 'fervent', 'rays', ',', 'that', 'it', 'seemed', 'to', 'have', 'melted', 'the']",13
761,"packed snow and ice from before the house, for everywhere else the","['packed', 'snow', 'and', 'ice', 'from', 'before', 'the', 'house', ',', 'for', 'everywhere', 'else', 'the']",13
762,"congealed frost lay ten inches thick in a hard, asphaltic","['congealed', 'frost', 'lay', 'ten', 'inches', 'thick', 'in', 'a', 'hard', ',', 'asphaltic']",11
763,"pavement,--rather weary for me, when I struck my foot against the","['pavement', ',', '--', 'rather', 'weary', 'for', 'me', ',', 'when', 'I', 'struck', 'my', 'foot', 'against', 'the']",15
764,"flinty projections, because from hard, remorseless service the soles","['flinty', 'projections', ',', 'because', 'from', 'hard', ',', 'remorseless', 'service', 'the', 'soles']",11
765,of my boots were in a most miserable plight.  Too expensive and,"['of', 'my', 'boots', 'were', 'in', 'a', 'most', 'miserable', 'plight', '.', 'Too', 'expensive', 'and']",13
766,"jolly, again thought I, pausing one moment to watch the broad glare","['jolly', ',', 'again', 'thought', 'I', ',', 'pausing', 'one', 'moment', 'to', 'watch', 'the', 'broad', 'glare']",14
767,"in the street, and hear the sounds of the tinkling glasses within.","['in', 'the', 'street', ',', 'and', 'hear', 'the', 'sounds', 'of', 'the', 'tinkling', 'glasses', 'within', '.']",14
768,"But go on, Ishmael, said I at last; don't you hear? get away from","['But', 'go', 'on', ',', 'Ishmael', ',', 'said', 'I', 'at', 'last', ';', 'do', ""n't"", 'you', 'hear', '?', 'get', 'away', 'from']",19
769,before the door; your patched boots are stopping the way.  So on I,"['before', 'the', 'door', ';', 'your', 'patched', 'boots', 'are', 'stopping', 'the', 'way', '.', 'So', 'on', 'I']",15
770,"went.  I now by instinct followed the streets that took me waterward,","['went', '.', 'I', 'now', 'by', 'instinct', 'followed', 'the', 'streets', 'that', 'took', 'me', 'waterward', ',']",14
771,"for there, doubtless, were the cheapest, if not the cheeriest inns.","['for', 'there', ',', 'doubtless', ',', 'were', 'the', 'cheapest', ',', 'if', 'not', 'the', 'cheeriest', 'inns', '.']",15
772,,[],0
773,"Such dreary streets! blocks of blackness, not houses, on either","['Such', 'dreary', 'streets', '!', 'blocks', 'of', 'blackness', ',', 'not', 'houses', ',', 'on', 'either']",13
774,"hand, and here and there a candle, like a candle moving about in a","['hand', ',', 'and', 'here', 'and', 'there', 'a', 'candle', ',', 'like', 'a', 'candle', 'moving', 'about', 'in', 'a']",16
775,"tomb.  At this hour of the night, of the last day of the week, that","['tomb', '.', 'At', 'this', 'hour', 'of', 'the', 'night', ',', 'of', 'the', 'last', 'day', 'of', 'the', 'week', ',', 'that']",18
776,quarter of the town proved all but deserted.  But presently I came to,"['quarter', 'of', 'the', 'town', 'proved', 'all', 'but', 'deserted', '.', 'But', 'presently', 'I', 'came', 'to']",14
777,"a smoky light proceeding from a low, wide building, the door of which","['a', 'smoky', 'light', 'proceeding', 'from', 'a', 'low', ',', 'wide', 'building', ',', 'the', 'door', 'of', 'which']",15
778,"stood invitingly open.  It had a careless look, as if it were meant","['stood', 'invitingly', 'open', '.', 'It', 'had', 'a', 'careless', 'look', ',', 'as', 'if', 'it', 'were', 'meant']",15
779,"for the uses of the public; so, entering, the first thing I did was","['for', 'the', 'uses', 'of', 'the', 'public', ';', 'so', ',', 'entering', ',', 'the', 'first', 'thing', 'I', 'did', 'was']",17
780,"to stumble over an ash-box in the porch.  Ha! thought I, ha, as the","['to', 'stumble', 'over', 'an', 'ash-box', 'in', 'the', 'porch', '.', 'Ha', '!', 'thought', 'I', ',', 'ha', ',', 'as', 'the']",18
781,"flying particles almost choked me, are these ashes from that","['flying', 'particles', 'almost', 'choked', 'me', ',', 'are', 'these', 'ashes', 'from', 'that']",11
782,"destroyed city, Gomorrah?  But ""The Crossed Harpoons,"" and ""The","['destroyed', 'city', ',', 'Gomorrah', '?', 'But', '``', 'The', 'Crossed', 'Harpoons', ',', ""''"", 'and', '``', 'The']",15
783,"Sword-Fish?""--this, then must needs be the sign of ""The Trap.""","['Sword-Fish', '?', ""''"", '--', 'this', ',', 'then', 'must', 'needs', 'be', 'the', 'sign', 'of', '``', 'The', 'Trap', '.', ""''""]",18
784,"However, I picked myself up and hearing a loud voice within, pushed","['However', ',', 'I', 'picked', 'myself', 'up', 'and', 'hearing', 'a', 'loud', 'voice', 'within', ',', 'pushed']",14
785,"on and opened a second, interior door.","['on', 'and', 'opened', 'a', 'second', ',', 'interior', 'door', '.']",9
786,,[],0
787,It seemed the great Black Parliament sitting in Tophet.  A hundred,"['It', 'seemed', 'the', 'great', 'Black', 'Parliament', 'sitting', 'in', 'Tophet', '.', 'A', 'hundred']",12
788,"black faces turned round in their rows to peer; and beyond, a black","['black', 'faces', 'turned', 'round', 'in', 'their', 'rows', 'to', 'peer', ';', 'and', 'beyond', ',', 'a', 'black']",15
789,Angel of Doom was beating a book in a pulpit.  It was a negro church;,"['Angel', 'of', 'Doom', 'was', 'beating', 'a', 'book', 'in', 'a', 'pulpit', '.', 'It', 'was', 'a', 'negro', 'church', ';']",17
790,"and the preacher's text was about the blackness of darkness, and the","['and', 'the', 'preacher', ""'s"", 'text', 'was', 'about', 'the', 'blackness', 'of', 'darkness', ',', 'and', 'the']",14
791,"weeping and wailing and teeth-gnashing there.  Ha, Ishmael, muttered","['weeping', 'and', 'wailing', 'and', 'teeth-gnashing', 'there', '.', 'Ha', ',', 'Ishmael', ',', 'muttered']",12
792,"I, backing out, Wretched entertainment at the sign of 'The Trap!'","['I', ',', 'backing', 'out', ',', 'Wretched', 'entertainment', 'at', 'the', 'sign', 'of', ""'The"", 'Trap', '!', ""'""]",15
793,,[],0
794,"Moving on, I at last came to a dim sort of light not far from the","['Moving', 'on', ',', 'I', 'at', 'last', 'came', 'to', 'a', 'dim', 'sort', 'of', 'light', 'not', 'far', 'from', 'the']",17
795,"docks, and heard a forlorn creaking in the air; and looking up, saw a","['docks', ',', 'and', 'heard', 'a', 'forlorn', 'creaking', 'in', 'the', 'air', ';', 'and', 'looking', 'up', ',', 'saw', 'a']",17
796,"swinging sign over the door with a white painting upon it, faintly","['swinging', 'sign', 'over', 'the', 'door', 'with', 'a', 'white', 'painting', 'upon', 'it', ',', 'faintly']",13
797,"representing a tall straight jet of misty spray, and these words","['representing', 'a', 'tall', 'straight', 'jet', 'of', 'misty', 'spray', ',', 'and', 'these', 'words']",12
798,"underneath--""The Spouter Inn:--Peter Coffin.""","['underneath', '--', ""''"", 'The', 'Spouter', 'Inn', ':', '--', 'Peter', 'Coffin', '.', ""''""]",12
799,,[],0
800,"Coffin?--Spouter?--Rather ominous in that particular connexion,","['Coffin', '?', '--', 'Spouter', '?', '--', 'Rather', 'ominous', 'in', 'that', 'particular', 'connexion', ',']",13
801,"thought I.  But it is a common name in Nantucket, they say, and I","['thought', 'I', '.', 'But', 'it', 'is', 'a', 'common', 'name', 'in', 'Nantucket', ',', 'they', 'say', ',', 'and', 'I']",17
802,suppose this Peter here is an emigrant from there.  As the light,"['suppose', 'this', 'Peter', 'here', 'is', 'an', 'emigrant', 'from', 'there', '.', 'As', 'the', 'light']",13
803,"looked so dim, and the place, for the time, looked quiet enough, and","['looked', 'so', 'dim', ',', 'and', 'the', 'place', ',', 'for', 'the', 'time', ',', 'looked', 'quiet', 'enough', ',', 'and']",17
804,the dilapidated little wooden house itself looked as if it might have,"['the', 'dilapidated', 'little', 'wooden', 'house', 'itself', 'looked', 'as', 'if', 'it', 'might', 'have']",12
805,"been carted here from the ruins of some burnt district, and as the","['been', 'carted', 'here', 'from', 'the', 'ruins', 'of', 'some', 'burnt', 'district', ',', 'and', 'as', 'the']",14
806,"swinging sign had a poverty-stricken sort of creak to it, I thought","['swinging', 'sign', 'had', 'a', 'poverty-stricken', 'sort', 'of', 'creak', 'to', 'it', ',', 'I', 'thought']",13
807,"that here was the very spot for cheap lodgings, and the best of pea","['that', 'here', 'was', 'the', 'very', 'spot', 'for', 'cheap', 'lodgings', ',', 'and', 'the', 'best', 'of', 'pea']",15
808,coffee.,"['coffee', '.']",2
809,,[],0
810,"It was a queer sort of place--a gable-ended old house, one side","['It', 'was', 'a', 'queer', 'sort', 'of', 'place', '--', 'a', 'gable-ended', 'old', 'house', ',', 'one', 'side']",15
811,"palsied as it were, and leaning over sadly.  It stood on a sharp","['palsied', 'as', 'it', 'were', ',', 'and', 'leaning', 'over', 'sadly', '.', 'It', 'stood', 'on', 'a', 'sharp']",15
812,"bleak corner, where that tempestuous wind Euroclydon kept up a worse","['bleak', 'corner', ',', 'where', 'that', 'tempestuous', 'wind', 'Euroclydon', 'kept', 'up', 'a', 'worse']",12
813,"howling than ever it did about poor Paul's tossed craft.  Euroclydon,","['howling', 'than', 'ever', 'it', 'did', 'about', 'poor', 'Paul', ""'s"", 'tossed', 'craft', '.', 'Euroclydon', ',']",14
814,"nevertheless, is a mighty pleasant zephyr to any one in-doors, with","['nevertheless', ',', 'is', 'a', 'mighty', 'pleasant', 'zephyr', 'to', 'any', 'one', 'in-doors', ',', 'with']",13
815,"his feet on the hob quietly toasting for bed.  ""In judging of that","['his', 'feet', 'on', 'the', 'hob', 'quietly', 'toasting', 'for', 'bed', '.', '``', 'In', 'judging', 'of', 'that']",15
816,"tempestuous wind called Euroclydon,"" says an old writer--of whose","['tempestuous', 'wind', 'called', 'Euroclydon', ',', ""''"", 'says', 'an', 'old', 'writer', '--', 'of', 'whose']",13
817,"works I possess the only copy extant--""it maketh a marvellous","['works', 'I', 'possess', 'the', 'only', 'copy', 'extant', '--', ""''"", 'it', 'maketh', 'a', 'marvellous']",13
818,"difference, whether thou lookest out at it from a glass window where","['difference', ',', 'whether', 'thou', 'lookest', 'out', 'at', 'it', 'from', 'a', 'glass', 'window', 'where']",13
819,"the frost is all on the outside, or whether thou observest it from","['the', 'frost', 'is', 'all', 'on', 'the', 'outside', ',', 'or', 'whether', 'thou', 'observest', 'it', 'from']",14
820,"that sashless window, where the frost is on both sides, and of which","['that', 'sashless', 'window', ',', 'where', 'the', 'frost', 'is', 'on', 'both', 'sides', ',', 'and', 'of', 'which']",15
821,"the wight Death is the only glazier.""  True enough, thought I, as","['the', 'wight', 'Death', 'is', 'the', 'only', 'glazier', '.', ""''"", 'True', 'enough', ',', 'thought', 'I', ',', 'as']",16
822,"this passage occurred to my mind--old black-letter, thou reasonest","['this', 'passage', 'occurred', 'to', 'my', 'mind', '--', 'old', 'black-letter', ',', 'thou', 'reasonest']",12
823,"well.  Yes, these eyes are windows, and this body of mine is the","['well', '.', 'Yes', ',', 'these', 'eyes', 'are', 'windows', ',', 'and', 'this', 'body', 'of', 'mine', 'is', 'the']",16
